date_id,LME_PB_Close,US_Stock_CVE_adj_close,US_Stock_HAL_adj_close,US_Stock_HL_adj_close,US_Stock_TECK_adj_close,US_Stock_OKE_adj_close,LME_CA_Close,US_Stock_CLF_adj_close,US_Stock_ALB_adj_close,JPX_Gold_Standard_Futures_Close,JPX_Platinum_Standard_Futures_Close,US_Stock_X_adj_close,LME_AH_Close,LME_ZS_Close,US_Stock_OIH_adj_close,US_Stock_DVN_adj_close,US_Stock_OXY_adj_close,US_Stock_TRGP_adj_close,LME_AH_Close - US_Stock_CVE_adj_close,US_Stock_HL_adj_close - LME_AH_Close,JPX_Platinum_Standard_Futures_Close - US_Stock_CLF_adj_close,US_Stock_TRGP_adj_close - LME_CA_Close,JPX_Gold_Standard_Futures_Close - US_Stock_X_adj_close,US_Stock_OXY_adj_close - LME_CA_Close,US_Stock_DVN_adj_close - LME_ZS_Close,LME_ZS_Close - US_Stock_HAL_adj_close,JPX_Platinum_Standard_Futures_Close - US_Stock_TRGP_adj_close,US_Stock_OXY_adj_close - LME_AH_Close,LME_AH_Close - US_Stock_CLF_adj_close,JPX_Platinum_Standard_Futures_Close - US_Stock_CVE_adj_close,JPX_Gold_Standard_Futures_Close - US_Stock_HL_adj_close,LME_PB_Close - US_Stock_ALB_adj_close,LME_CA_Close - US_Stock_X_adj_close,US_Stock_DVN_adj_close - LME_PB_Close,LME_AH_Close - US_Stock_OKE_adj_close,US_Stock_OIH_adj_close - LME_CA_Close,LME_PB_Close - US_Stock_TECK_adj_close
234,1943.0,6.1724,28.0416,2.3796,18.3346,38.9484,6189.0,8.2103,88.7258,4449.0,3064.0,23.8976,1951.5,2487.0,332.1164,19.7954,60.6644,36.105,-0.0347122835552596,-0.0195245356501572,0.1098668872945729,-0.0241009059646274,0.0411769070625559,0.003234073499636,-0.0010622275978814,-0.0028973093069071,0.0277923858152953,-0.0089091542561728,0.0565438313962256,-0.0281364496807965,0.0296365378322602,0.0419812812708644,0.0282286928061634,0.0125077292073125,-0.0234693909710317,-0.0567791140944845,-0.0628916358547361
235,1909.0,6.2164,28.1121,2.3409,17.7494,39.0924,6121.5,8.4092,87.6421,4446.0,3063.0,21.9093,1930.5,2435.0,328.1712,19.416,59.5823,36.1772,0.0196213455119255,0.0529972166080049,0.1303091638658948,-0.0348573055408464,0.0284391249681324,-0.0018383203605477,-0.0246384823595522,-0.0299067444880985,-0.0023784780241305,0.0372720594239877,0.0661452609653802,-0.0346181495972665,0.0057547746246998,0.0750963406669678,0.0405173845155736,0.0262862786909616,0.0080091520538424,-0.0392857806711578,-0.0167416528147056
241,1983.0,7.1572,27.7241,2.2925,19.8618,39.6485,6175.0,8.6554,85.5849,4475.0,2880.0,21.5747,1969.0,2618.0,320.1014,20.5542,59.8314,36.2333,0.0950462074893489,0.0807440415104241,-0.0045383216312512,-0.0781794301985195,0.026311221807127,-0.0072442971472673,-0.0885767786764234,0.001861525726788,0.0313774134656253,0.0128899214462843,0.1098056986992787,-0.0012221258690381,0.0059826571937739,0.0860425068172911,0.0187303749144224,-0.0184171546165191,0.0485430208005471,-0.0582205494218786,0.0266350236107759
242,1984.0,6.7264,26.4204,2.2635,19.56,38.8437,6070.0,8.5512,83.7481,4481.0,2878.0,21.0394,1936.0,2593.0,305.0378,20.2478,57.985,34.9983,0.129322288890926,0.0025913463580969,0.0071736964519317,-0.1015508603898286,0.0659461864869384,-0.0458995143895815,-0.1094346497705283,0.0691369152718106,0.0592616524750988,-0.0216214037757253,0.0505165883767934,0.0610606600837829,-0.0429851808592163,0.10479781251211,0.040163291957926,-0.0411081279623481,0.0922466109492928,-0.0780747523277966,0.0923511496622752
243,1995.0,6.7176,26.3229,2.3312,19.6149,39.2494,6145.0,8.4565,81.4154,4486.0,2863.0,20.3703,1955.0,2587.0,302.8859,19.8464,57.8112,35.7281,0.1160314989662492,0.0663748360186174,-0.0004142786818801,-0.0797152030767428,0.0713658164571749,-0.0494544048371254,-0.1367848590279148,0.0651061570209579,0.0950809570359765,-0.0509222310241809,-0.0205006118393573,0.084405678155658,-0.0799185561901176,0.1244886012774375,-0.0230673247089737,-0.1082556280430351,0.0916408330843262,-0.0763563878854007,0.0690192046193857
244,1950.5,6.5857,25.9681,2.2828,19.2308,38.7064,6089.0,8.3524,81.7736,4505.0,2863.0,19.9019,1938.0,2575.0,295.1748,19.1679,55.9867,34.4369,0.0873283887837398,0.0006742214203089,0.0268844593465493,-0.0985029856110812,0.0867691860754618,-0.0447949069003224,-0.1374497738337038,0.1034030977103923,0.0653330190850681,-0.0454453460030549,0.0067743449765664,0.0860941479950918,-0.0272876704296306,0.0904831535630409,0.0426294094482074,-0.0880643512361837,0.0664667775086173,-0.0854858368367385,0.0589322189933162
245,1974.5,6.6209,25.5424,2.2441,20.0172,38.5886,6168.0,8.5228,81.8103,4526.0,2839.0,19.6151,1939.0,2590.0,291.4089,19.5181,56.2126,34.1722,-0.066365400477997,0.0804251239523041,-0.0100086425436448,0.081447850526221,-0.0341262665553663,0.0440397748840961,0.0582733782440041,-0.0733027311909525,0.0574084459901116,-0.0402421559016283,0.0034251140342488,0.0708451697025401,-0.0014696460949495,-0.0001739235285038,0.0502157574102409,-0.1491599494075974,-0.0602671736681259,0.080697176386021,-0.0689931441879827
246,1976.0,6.9286,26.2608,2.2828,20.4562,39.0662,6140.0,7.9262,81.5348,4525.0,2871.0,19.7872,1939.0,2570.0,297.1474,19.9048,56.8295,34.8459,-0.0619116215506489,0.0837521358871452,0.0115217440971633,0.0223102431787792,-0.0253232581927866,0.0234239271109791,0.0414731257593216,-0.0655997608811355,-0.078164050674208,0.0465771285303417,-0.0460776596572384,-0.0244645427965429,-0.132357030964444,0.0140007332135641,-0.0175459000468997,0.039300799736223,-0.0596728040867815,0.0341151215995041,-0.0494941038653735
247,1949.0,7.0058,26.5268,2.2828,20.8257,40.2046,6155.0,7.7936,81.0692,4531.0,2942.0,19.3188,1932.0,2566.0,292.8435,19.6633,57.9329,35.4714,-0.0136824341467411,0.0621762912792562,-0.0532169089421333,-0.0065041331074995,-0.0224509072383412,0.0034092748709938,-0.0444709335986713,0.0405389009003195,-0.0466615619248097,0.0355324811882718,-0.0127791945149299,-0.0547868163470101,-0.0886281559502596,0.0057443459617999,-0.0248827541598569,0.0247026276586047,-0.0177110736361217,-0.0052486229287859,0.0092429098063972
248,1948.5,6.7761,25.7198,2.2248,20.4581,39.3802,6131.5,7.5853,78.3313,4514.0,2902.0,19.1372,1926.0,2543.0,280.8285,18.9096,56.5601,33.8515,-0.0464895953474501,0.1147358814229685,-0.0302542729457175,0.0398807938571063,-0.0190063752981076,0.0127372469503163,0.0062923221534383,0.0201097840698246,0.0066644801937415,0.0019617113006816,-0.0777255353231619,0.007075567529015,-0.0480879535393574,-0.0344149219311351,-0.0160508808317886,-0.0201019147029134,-0.0394137624733379,0.0059358702918955,-0.0321898485294838
261,1933.0,6.3786,24.0613,2.4376,18.234,35.5135,5736.0,7.2717,67.0107,4537.0,2840.0,17.6651,1835.0,2379.0,265.2197,17.2118,53.2065,29.9699,-0.0437281077701138,0.0791263382394949,-0.1709618753847799,0.0310471764035496,-0.0484349768316285,-0.0053344845494882,0.0221674091957198,0.0058047194311917,-0.0030358251262618,0.0453643713058731,-0.1026401337050735,-0.0006551713360141,-0.0551931496565427,-0.0731103098455365,-0.0425783382608039,-0.0180294175761741,-0.028263364814009,-0.0100309499605591,-0.0749165173017372
262,1950.0,6.7938,25.2054,2.4956,19.3001,37.0641,5918.0,8.0723,70.2834,4498.0,2800.0,19.4431,1865.0,2438.0,278.0323,17.9802,54.9181,31.5979,-0.0052219439811517,0.0861776284371977,-0.1006436870949121,0.0133302365649659,-0.0218705834468921,-0.0147366533814018,-0.0393282938622418,0.0403856706752891,-0.0392744484353507,0.0220279840588433,-0.0290359642407323,-0.0163320310289914,-0.0782526256147856,-0.0513533771128403,-0.0071736068298413,0.009357235967086,-0.0331755828017058,-0.0378597179647288,-0.0590727953678991
273,2013.0,7.1914,28.6022,2.3312,21.2209,41.343,5981.0,8.5869,70.6429,4503.0,2825.0,20.5519,1852.0,2588.0,315.5547,19.8609,58.2369,34.886,0.0188728333188717,0.0499642369479345,-0.1082155775673345,0.0252194144094698,-0.0074459000030905,0.0066590606278861,-0.0164927922865152,0.0074522377338309,-0.0203493011533884,0.0120758832602459,-0.1240780792893817,-0.0149418471425952,-0.0146517128615258,-0.0298662092749478,-0.0133245900613289,0.0243473953563705,-0.0365120612829872,0.0033146840459526,-0.0095266478317437
274,2020.0,6.838,27.7241,2.2828,20.5316,40.9439,5935.0,8.3105,69.4813,4488.0,2795.0,19.9497,1883.0,2576.0,305.3047,19.4877,56.5775,33.8915,0.0347018423130113,-0.0064559904535884,-0.1331570082902,0.0133617007835182,-0.0525096896008513,-0.0005408743992535,-0.0416786255730568,0.0087719941606499,-0.0398723269338553,-0.012234142950182,-0.1023999500223412,-0.0072163057589949,-0.073535309945191,-0.0199632969280891,-0.010074463790916,-0.0105886158370458,-0.0227209842339217,0.0199272069631322,0.009041191680569
275,2027.0,6.6966,27.5379,2.2538,20.2559,40.9243,5951.5,8.3105,68.1446,4514.0,2800.0,19.7203,1909.0,2620.0,299.6305,19.2608,56.0996,33.0976,0.0381580914092843,0.0389472861811272,0.0422268454107403,0.0013077993857468,-0.0329944800536696,-0.0107693899637211,-0.0499826165381144,-0.0025891856281765,-0.0167791866236763,0.0279618577643203,-0.140872370162517,0.0249781891661341,-0.0136851952948855,-0.0080189097005435,-0.0190785000715324,-0.0188093893836783,-0.0243016333235628,0.005149363497052,0.013643894751617
276,2075.0,6.7231,27.6798,2.2828,20.403,40.9897,5922.0,8.5011,68.2368,4508.0,2814.0,19.7968,1890.5,2640.0,305.1216,19.4657,56.4559,33.0896,-0.0079738375977646,-0.02851197007122,-0.0228152546394652,0.0005258296015472,-0.0219284360095465,-0.0199222964007092,0.0104016072181094,-0.0266747750068447,-0.0160871801177637,0.0064694609805079,0.0236192433848621,0.047247578523119,-0.0094252749942367,-0.0283942797081532,-0.0148454747551,-0.0366262205834057,-0.0255776793903354,0.0161287358521388,0.0169972821736552
277,2109.0,6.8821,28.4691,2.4086,21.0739,41.4209,6056.0,9.1587,70.5968,4513.0,2833.0,20.6858,1920.0,2673.0,314.8226,19.9414,57.8025,34.1241,0.0202015519649923,-0.0326930399079584,-0.0425823356521739,-0.0379000251200202,-0.0237612837452901,-0.0642191867817791,-0.0487009980012854,0.0350502645043347,-0.0039189335100294,0.0014937795015122,0.0289338899285444,0.0182967515355668,0.0073657178767246,-0.0141938869398909,-0.0137849423267003,0.0125963212758868,0.0061324826073951,-0.0449526091105967,-0.0189400566945197
278,2078.0,6.8733,27.6975,2.4086,20.9268,41.3214,6002.0,9.0062,71.0669,4565.0,2872.0,20.7527,1867.0,2680.0,307.135,19.3926,57.4116,34.0519,0.008954486012794,0.0276160683971007,-0.1405416267409911,-0.0413367408351426,0.0303221689946714,-0.048691112513484,-0.0508293661674379,0.0471278247480714,0.0008624489696049,-0.0336053329458041,-0.0382509852229829,-0.0128116185471205,0.0130458905881338,-0.0114005288273259,-0.0274518262785692,0.0089973058044255,-0.0051916838997396,-0.0610767278865443,0.002419247128476
279,2075.0,6.9528,27.3605,2.5053,21.4139,42.1904,6050.0,8.7585,72.2008,4575.0,2863.0,20.3703,1892.0,2656.0,306.4029,19.6487,57.7591,35.0143,0.0096456378574163,-0.1542395355626618,0.0200288080341734,-0.1717525506706587,-0.0334467153140929,-0.0460768822398989,0.0177688178867885,0.0214920340163966,0.0170184630049143,-0.0294084211139507,-0.0391416547537976,-0.000678143952578,0.0115418432616707,-0.0645631375209615,0.0169879501860971,-0.0481243320071754,0.0402359776267764,-0.0399579328719691,-0.0269943869846497
280,2090.0,7.0942,27.9991,2.4956,22.1492,42.5885,6136.0,10.3119,73.9432,4608.0,2877.0,21.2402,1909.5,2686.0,312.9922,20.2488,58.1848,35.3665,-0.0149015601169673,-0.1346005710713063,0.0556011742014883,-0.1207663184373604,-0.0065718647115942,-0.0465627258173791,-0.0381669038485726,0.0389458176131163,0.1574838221514539,-0.0557073016932325,0.0004515562594385,0.0109444888260745,0.122261057845671,-0.0696310912376919,-0.0205638792815997,0.0198781026785945,0.0806247378487565,-0.0500757174115229,0.0195053692449389
281,2112.0,6.8821,27.8128,2.6117,22.3881,42.5951,6169.0,10.2071,74.4226,4599.0,2855.0,21.5461,1910.0,2719.0,308.7824,19.5023,58.0197,35.2273,-0.0403952441377109,-0.1372117175141822,0.060984210137921,-0.0495796802002053,0.005306782790592,-0.018882090468411,-0.021843446701275,0.0269970310151332,0.1139403384503722,-0.0501821154169971,0.0270461270502061,0.0241607976899573,0.1211846891212594,4.59515400092e-05,0.0141455118571873,-0.0483936812134722,0.0487533845337845,-0.0236621905619271,0.0236539741916167
282,2127.0,6.8026,28.4869,2.5537,21.6253,43.2253,6139.0,10.0355,74.948,4600.0,2872.0,21.0681,1883.0,2777.0,315.1886,19.7658,59.1144,35.7187,-0.0309735083091549,-0.0751489341673372,0.0861502868641002,-0.0447197351700985,0.0671661990768369,-0.0014416534283034,-0.0243604217696459,0.0399520333478447,0.0834352878273422,-0.0115879483839831,0.0031446566794717,-0.0125858064363726,0.0378259091803286,0.0125877956446246,0.0267209811116823,-0.0212560790235753,0.0536090931468606,-0.0164019650365247,0.092711137002496
293,2030.0,7.6773,28.2474,2.602,19.8975,44.9169,6275.0,10.7598,75.0126,4693.0,2860.0,21.958,1856.0,2638.0,321.4119,20.7976,58.376,37.2749,-0.0169645187475652,-0.1216536151128772,0.0905264154822795,0.0089763461815094,0.0650164099010304,0.0200425155731197,-0.0018492788866016,0.0501480850742003,0.0647140115929891,0.0061687293080944,0.0282838793309626,0.0095173265765825,0.0705380263209376,0.0350329516378523,0.0194407930971587,-0.0212471125485774,0.0329403832753602,-0.0008385294139349,0.0865141596872188
294,2021.0,7.7568,28.1144,2.8245,20.2191,45.494,6319.0,10.7122,76.635,4699.0,2874.0,22.0633,1856.0,2657.0,323.9744,20.7171,58.7582,39.2242,0.044944879442005,-0.1101542677950866,0.0742772217269422,0.0433039973457745,0.0551060329847714,0.0341467934014067,-0.0090901647103766,0.0219228289969796,0.0465186821707546,-0.0038284055454079,0.0432616922332754,-0.006363314484407,0.0599580120110351,0.0379582147536037,0.0705051468848705,-0.0295242867349626,-0.0437516795625682,0.026266847787056,0.0661604606555637
295,2041.0,7.8274,28.6376,2.8342,21.2577,45.1889,6405.0,11.0839,76.34,4771.0,2918.0,22.9926,1868.0,2698.0,327.4521,22.1514,59.2969,36.7671,0.0367006212189253,0.0011517241674222,0.0588217002566011,0.0139047441542698,0.0630821854173381,0.0175057154580686,-0.0332963810444271,0.0380438193799391,-0.015387695984968,0.0189508524030524,0.0590290117179168,0.02504019567244,0.1295221985122646,0.0317656775548364,0.0669770475499287,-0.0053379371584096,-0.0374957531966536,0.0038127883255286,0.0163704600804118
296,2066.0,7.6949,27.8306,2.6504,20.8165,44.9766,6380.0,10.9695,82.2861,4753.0,2927.0,23.1076,1905.0,2683.0,318.6663,21.8441,57.8633,34.4246,0.0663581398872225,-0.0485535603139523,0.0700586326302019,0.0073135889231236,0.0707807304813259,0.0069224787503237,-0.0307325548999891,0.0599372398676159,-0.0124190414481859,0.0366882424087965,0.0241610130750793,0.0650309723367568,0.0323672225969677,0.0309290531395341,0.0501687750930891,-0.0040093810389663,-0.0418720293271692,-0.0125719868826195,-0.0213491364679305
297,2075.0,7.8539,27.7774,2.5053,21.8275,45.023,6478.0,11.0362,82.2124,4710.0,2942.0,23.0884,1913.0,2724.0,316.6529,21.6977,57.2812,34.3017,0.0511171167893351,0.0075730459704218,0.04520716720379,-0.031406578803936,0.0888535765512111,-0.018710734576482,-0.0537209655294184,0.0780814372791084,-0.0431541808320814,0.0401973293997068,0.0351177746189257,0.0430289742092006,0.0064284607361425,0.0527239282763848,0.0182469178929359,0.0153501207108232,-0.0288625874824501,-0.0476298878886798,-0.0228835195007732
298,2087.0,7.8893,28.1587,2.486,21.4507,44.8771,6480.0,11.0076,84.4156,4724.0,3013.0,22.9351,1906.0,2719.0,319.2154,21.5806,57.5419,33.8758,0.0482833667916993,0.0016012813669738,0.039944585415343,-0.0514251019395361,0.1350730844464696,-0.0587430889841306,-0.0826695499465064,0.0997733658914306,-0.0069038484696328,0.0071470884336719,0.0537836664780951,0.0459695870534837,0.008501204873032,0.0534667771615247,0.0787217506061205,-0.0278471240676651,0.003266872172708,-0.0819162702940804,0.0074252758177515
299,2092.0,8.1278,27.9725,2.5343,21.368,42.6482,6493.0,10.9695,83.8902,4720.0,3053.0,22.8968,1911.0,2740.0,315.7377,21.6538,57.3768,33.0322,-0.0098555128170044,-0.0069860801372642,0.026402049270908,-0.0095884792218384,0.0915535383037188,-0.0326077282519935,-0.0363020772190793,0.0673271912309981,-0.0021759202387597,-0.0197936804681012,0.0773447624915319,-0.0161733722769973,0.0182112607565757,0.0154551349865516,0.1084212102132837,-0.0442122952368745,-0.019653600776967,-0.0362414865296836,0.0062478430014525
300,2136.0,8.0836,27.7153,2.3312,21.0187,43.2187,6506.5,10.7789,85.0702,4703.0,3057.0,22.7435,1922.0,2745.0,317.3851,21.866,57.9068,33.409,-0.0326136635289022,0.0613757897666054,-0.0034549213565958,0.0072948891272107,0.0099692838614627,-0.0192085676418846,-0.0163819538016389,0.0441265476925367,0.0097121931306474,-0.0610473684040457,0.0699693161194364,0.0119283000239157,0.0165088571892523,0.0037829878576876,0.1160816759597415,-0.0862761406858916,-0.016230226701022,0.0005730360907796,0.000934394874752
301,2151.0,8.0925,27.2186,2.3215,20.6235,42.6283,6509.0,10.5692,84.1575,4684.0,3071.0,21.4694,1911.0,2778.0,312.9922,21.5953,57.4724,32.9585,-0.02567549406856,0.0555332389592001,-0.0168831713956841,0.0094672669775022,-0.0068216820298888,-0.0060615072230574,0.0041276568379578,0.0199309426657438,-0.0255847163514158,-0.01335174305333,0.0048126603746476,-0.0465361476100423,-0.0287512194270496,-0.0072800362072444,0.0186130602511131,-0.0210553922775762,0.0004371485415577,0.0281827575952164,0.0016613548267746
302,2143.0,8.0748,27.4315,2.2151,20.2008,43.6963,6478.0,10.3786,83.6966,4696.0,3110.0,21.364,1918.0,2785.0,318.8494,22.0636,58.6887,34.1707,-0.0572178491187511,-0.0034430978982454,0.0058726591658577,0.0281038528920265,-0.0124819580078329,0.0376868322286026,0.0608951884989601,0.0054332648480235,-0.0160266780117754,-0.0165864075654368,-0.0012213975375885,-0.0314182178094555,-0.0554377360670963,-0.0138449433246391,-0.0132620078733889,0.0341843472356264,-0.0067872592520599,0.0618867595690779,0.0064937719991131
303,2113.0,7.6242,27.4758,2.2272,20.2008,43.7162,6409.0,10.2643,81.5763,4641.0,3077.0,21.3065,1875.0,2751.0,319.9476,21.544,58.6018,34.0478,-0.0017724228688637,0.0445900396588324,0.0150319003559942,-0.0112030426449428,0.0238935514740175,0.0208466167589374,0.0480049827155522,0.0159481924887465,-0.0103042375207873,0.0193154372560454,-0.0186745819175793,-0.0509406455391725,-0.0387520365548445,-0.0095030128897429,-0.0440146805808071,0.0748497794914683,0.0182984733681022,0.0237092078682125,-0.0001089776811475
304,2101.0,7.5977,27.0209,2.2756,20.3386,43.7494,6478.0,10.0069,81.06,4621.0,3010.0,20.9808,1874.0,2780.0,317.202,21.4196,58.6713,33.7284,-0.0053559867971724,-0.0166617941523494,-0.0285048423153194,0.0109746025919234,0.0356534792395544,0.0501272904143244,0.0820890470588439,-0.047677731245921,0.0161507941177376,-0.0092624625852737,0.023818647575255,-0.0098127578386998,-0.0045876486859909,-0.0372603987162853,0.0110900486225901,0.0434650302987842,0.0010657019763658,0.0498235019312179,-0.0162652523707517
305,2099.0,7.3946,25.7274,2.1594,20.5592,43.4044,6468.0,9.5685,79.6219,4617.0,2982.0,19.7162,1866.0,2788.0,307.135,21.0171,57.5071,32.9913,0.0136619551619639,-0.0295639741132375,0.0337264871847878,-0.0020883477578307,0.0203407742256258,0.0190057233238488,0.0435263137311522,-0.036552791486745,0.0223261215553299,0.0068574391030284,0.013732578197109,-0.0061280030598748,-0.0308477039139878,-0.0367570641080016,0.0315735602139158,0.0439629098672209,0.0065459798387188,0.0241050924596509,-0.0491765429380537
306,2105.0,7.4564,24.9156,2.1691,20.3019,43.7096,6423.5,9.4446,77.9902,4603.0,2961.0,19.1605,1864.0,2735.0,301.4609,20.5342,57.1162,32.8356,-0.0234804700539428,0.036589330835487,0.0586165265150416,0.0161004968093438,0.0017130625174279,0.0227097424097984,0.0442655295728636,-0.0423134304432489,-0.0046486244783266,0.0214276959164035,-0.0075537634495525,-0.0163880155457396,0.0067647841508299,-0.0299999489504122,0.0210309721341358,0.0851131521899591,-0.0070136701240888,0.0278961495310291,-0.0821064923197893
307,2090.0,7.2532,24.5052,2.2272,19.8331,43.5039,6395.0,9.3207,76.4875,4598.0,2908.0,18.442,1872.0,2711.0,294.1395,19.5462,55.1378,32.2705,0.0161279157683166,-0.0377174451738831,-0.0540065071543561,-0.0012111607589019,-0.0193821376487002,0.0126053660613194,0.0312059314628816,0.002417795537354,0.0029495570292074,-0.0077297222721277,0.0344817028246325,-0.0053632979817393,-0.0306787200141337,0.0120018851391259,-0.001508439296486,0.061387812874297,-0.005346185013624,0.0105479680086377,-0.0275609371115489
308,2075.0,7.5624,24.8799,2.2272,19.9618,43.9749,6407.0,9.4256,78.8291,4627.0,2911.0,19.1701,1847.0,2738.0,302.5591,20.3439,56.1666,33.0404,-0.0035890158344065,-0.0782210848232976,-0.0587414184842283,0.0134087678416223,-0.0327903427666417,0.0048468082108512,0.0067455538274457,-0.0198675489028972,-0.0058049365502902,0.0126747111237375,-0.0212806732787617,0.0115512487409047,0.007134391071989,0.0008114277911368,0.0004981444279354,0.0439878926642656,0.0069711229755581,0.0072985906703259,-0.0280772985853392
309,2085.0,7.6684,25.0583,2.3047,20.403,44.2801,6472.0,9.5018,78.7922,4627.0,2951.0,19.5629,1873.0,2838.0,307.5011,21.0464,56.4479,33.2534,-0.040129419317068,-0.1040033892406003,-0.0838055641615541,0.011562922292743,-0.059561959515976,-0.0205411987062824,-0.0225726665854313,-0.0363347385218077,0.0029778020807296,0.0113047632521074,-0.0261110084781238,0.0037500615892628,0.0446341486681519,-0.0242996206450111,-0.0114011133038647,0.0303391865154408,-0.0093733891217095,0.0135239225612687,-0.011346836422823
310,2129.5,7.8186,25.4241,2.3434,20.5041,44.6515,6472.5,9.6638,79.4744,4654.0,2979.0,19.5054,1905.0,2847.0,312.4431,21.4635,57.2041,33.4008,-0.0669242376157911,-0.0701933841822514,-0.0776711873492595,0.0210722961789305,-0.0539479439987018,-0.0101289208071828,0.0069607269920043,-0.0579818323808172,-0.0131497325098236,-0.0255766864650419,-0.0410874310552558,0.0052640324477988,0.0508286518758546,-0.044751876188619,-0.0009195463175966,-0.0159620303697476,-0.0312844469111847,0.021501872990825,-0.0372459787489595
316,2041.0,8.1536,26.7978,2.3822,21.4316,46.3365,6421.0,9.3875,79.1666,4674.0,3070.0,19.4479,1899.5,2835.0,324.8896,23.2247,59.1209,34.4082,-0.0424073190766108,-0.0135857869666687,-0.0691734574993145,-0.0308415178511925,-0.0358654765204694,-0.0282342815060628,-0.0591249488342401,-0.0032976370209963,-0.0453899459107908,0.0187314245140232,-0.0906913303322233,-0.0655389088168979,0.0673154176700369,-0.0397458689454084,-0.0296593779271056,0.0002273709955021,-0.0028200573100537,-0.0153415380397367,0.0026915831271059
317,2032.0,7.7632,25.6292,2.3531,20.7411,45.7793,6312.0,8.8633,76.5835,4654.0,3066.0,18.2887,1903.0,2815.0,310.2467,22.2634,57.3624,33.3598,-0.0426393734558481,0.0512571117858068,-0.0122462454700553,-0.0374478776804689,-0.0150689624398663,-0.0022877892306562,-0.023293128955898,-0.0318001951433944,-0.0289595295624535,0.0082839599804882,-0.0624177531245875,-0.0540285049922807,0.0414735960998314,-0.0568178469331874,-0.0175873922162869,-0.005254064897967,-0.0035017674184458,0.0136327584139085,-0.0367979443054435
318,2011.0,7.5591,25.1921,2.3725,20.6307,45.9584,6340.0,8.93,75.5281,4640.0,2993.0,18.2983,1883.0,2832.0,309.5145,22.6156,57.2656,33.196,-0.0328330017217939,0.0782530647515243,0.0357742888407914,-0.0273635296782166,0.0183263226418864,0.0235973452731266,0.0244671437193586,-0.0309225124659064,0.0455667001385732,0.0060247430784137,-0.062682729401459,-0.0089285597446925,0.0089082609747846,-0.0405008399552712,-0.0155845876777338,-0.0220958655234099,-0.0074468758338413,0.0243067368505792,-0.0357602099498673
319,1993.0,7.7366,25.3973,2.3822,21.2014,45.965,6330.0,9.0253,75.0282,4658.0,3007.0,18.4133,1888.0,2873.0,313.5413,23.188,58.9802,33.5646,-0.0672213905083227,0.1036883873984628,0.0194996389203341,-0.0540280984827837,0.0162952093394557,0.018260716013648,0.0085783154684252,-0.0267478159676751,0.0844170302519261,-0.0089669197983005,-0.0164404323434102,0.0496663982886719,-0.0693814280726106,-0.0450687132519615,0.0068793868716861,-0.0034965785397739,-0.0139813211209262,0.02268489975727,-0.0467645250136579
320,2008.0,7.639,25.4776,2.3434,21.1278,45.6665,6335.0,9.092,74.2042,4668.0,3052.0,18.3462,1911.0,2887.0,310.9788,22.9898,58.3383,33.4008,-0.0765216307576616,0.052126699212625,0.0686204931662063,-0.0136305615469227,0.1234571837056488,0.019070310641682,0.0351624249656569,-0.0528083657814634,0.0880216509576136,0.0204125359039572,-0.030176470463054,0.0214829433979812,-0.0711155670764691,-0.0250535126292622,0.0005542698358371,0.0314771978853233,-0.0174429183245702,0.0319786809956779,-0.0740082440593523
321,2018.0,7.639,26.0396,2.266,21.1738,46.0247,6360.0,9.2636,75.1485,4634.0,3036.0,18.5665,1903.0,2867.0,315.9208,23.3934,58.5318,33.5728,-0.1270774448225388,0.0038940984596691,0.0247512829970633,-0.0261474770697219,0.1512461012389354,0.0090623494253699,0.0208179551261896,-0.0284959242473399,0.058819648522156,0.0476445829636745,-0.0312028796214328,-0.0213843535074989,-0.0608224793398864,-0.0207760196451047,0.0124608201816998,0.0525763547947054,-0.021232169967582,0.0232760753574505,-0.0551836876673532
322,2022.5,7.7011,26.1377,2.2272,21.3395,46.3299,6413.0,9.5209,75.8984,4582.0,3009.0,18.6719,1911.5,2880.5,315.3717,23.1586,58.2064,34.0315,-0.0648419471681904,-0.0309520907757908,0.0596984461145487,-0.0360189404906745,0.1830204555779876,-0.0138138989640555,-0.0124865255663133,-0.027096305217219,0.0325670789187872,0.0215739775727649,0.0131751796990296,-0.037801987510733,0.0038885337396923,0.0107263403554977,0.1212828328980685,0.0109326737975509,-0.0088887656213232,-0.0022051077228698,-0.0451773444049992
323,2021.0,8.1003,26.8871,2.1594,21.7446,46.6682,6471.0,9.8926,77.9537,4601.0,3031.0,19.3042,1899.0,2933.0,324.8896,23.1439,59.0681,34.7113,-0.0309012024266487,-0.0898288904985417,0.0449297305120301,-0.0068592137101443,0.1657042331187412,-0.0468713711897653,0.0367330540730352,0.006263869610507,0.0315809172276564,0.0011311954502876,-0.0004764888677083,-0.0715649941315033,0.0197267141626004,0.0047464781243471,0.1496831006217241,-0.0086528764434076,-0.0054172529680755,-0.0119125217789942,-0.0521229948010099
